fx,fy,mx,my
202.7207792207792,161.57792207792204,81.78571428571428,404.6948051948051
382.25324675324674,262.564935064935,339.8636363636364,417.16233766233756
627.8636363636364,147.86363636363632,514.4090909090909,361.0584415584415
96.74675324675326,472.01948051948045,581.7337662337662,407.1883116883116
397.21428571428567,563.0324675324674,508.17532467532465,428.3831168831168
