fx,fy,mx,my
494.461038961039,117.94155844155841,217.6818181818182,73.05844155844147
419.6558441558442,76.7987012987013,174.04545454545456,289.99350649350646
505.68181818181813,281.2662337662337,403.4480519480519,78.0454545454545
216.43506493506493,81.78571428571422,493.21428571428567,166.564935064935
166.56493506493507,283.7597402597402,488.22727272727275,240.12337662337654
