fx,fy,mx,my
1.0419354838709722,158.1870967741935,4.896774193548396,161.27096774193544
67.3451612903226,162.8129032258064,71.2,166.66774193548383
3.3548387096774235,232.19999999999996,7.209677419354847,239.9096774193548
73.51290322580645,243.76451612903222,71.2,252.24516129032253
105.1225806451613,229.8870967741935,101.2677419354839,231.42903225806447
